prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ins1_key.started,ins1_image.started,ins1_key.keys,ins1_key.rt,ins1_key.duration,text_2.started,ins2_key.started,text_3.started,ins3_key.started,box_show_2.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,16.253092664002907,16.253092664002907,escape,8.502131549001206,None,,,,,,99,2023-07-24_10h41.25.505,FishGame,2023.1.3,60.10047863434105,
,,,,,,,,,,,,,,,,,,24.79013669397682,24.79013669397682,29.060110247984994,29.060110247984994,29.56234784401022,,,,,,
