prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ins1_key.started,ins1_image.started,text_1b.started,ins1_key.keys,ins1_key.rt,ins1_key.duration,text_2.started,ins2_key.started,text_3.started,ins3_key.started,box_show_2.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,16.62153441098053,16.62153441098053,16.62153441098053,escape,41.0802490899805,None,,,,,,99,2023-07-24_10h56.56.881,FishGame,2023.1.3,59.937885059426506,
,,,,,,,,,,,,,,,,,,,57.72880542802159,57.72880542802159,96.38150176900672,96.38150176900672,97.09395835199393,,,,,,
