welcome_key.keys,welcome_key.rt,welcome_key.duration,participant,date,expName,psychopyVersion,OS,frameRate,ins1_key.keys,ins1_key.rt,ins1_key.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fish_key_2.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key.keys,ExpStart_key.rt,ExpStart_key.duration,block number,block assignment,fish_key_button.keys,fish_key_button.rt,fish_key_button.duration,fish_key.corr,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,3,,,,,,,,,,,,,,left,0.3508,,1,0.5,583.6437,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,4,,,,,,,,,,,,,,left,0.2688,,1,1,585.4321,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,0,1,left
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,5,,,,,,,,,,,,,,left,0.2845,,1,1.5,587.7353,0,4,4,4,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,6,,,,,,,,,,,,,,left,0.2011,,1,1.5,589.9572,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,7,,,,,,,,,,,,,,left,0.6352,,1,1.5,592.6122,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,8,,,,,,,,,,,,,,left,0.4004,,1,1,594.5315,0,7,7,7,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,9,,,,,,,,,,,,,,right,0.5025,,0,1.5,597.0539,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,10,,,,,,,,,,,,,,right,0.3519,,0,1.5,599.4266,0,9,9,9,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,11,,,,,,,,,,,,,,right,0.6194,,1,0.5,601.0796,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,12,,,,,,,,,,,,,,right,0.3023,,1,1,602.8998,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,13,,,,,,,,,,,,,,right,0.3353,,1,1,604.7689,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,14,,,,,,,,,,,,,,right,0.3183,,1,1,606.6054,0,13,13,13,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,15,,,,,,,,,,,,,,right,0.3028,,1,1,608.4269,0,14,14,14,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right
