block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,condsFile,readyMsg,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3,ins_video.started,ins1_key.started,ins1_image.started,ins1_key.keys,ins1_key.rt,ins1_key.duration,text_2.started,ins2_key.started,text_3.started,ins3_key.started,box_show.started,F1.started,fish_key_button.started,box_show.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,15.647736724000424,123.1241972509888,123.1241972509888,escape,125.85766710306052,None,,,,,,,,,99,2023-07-21_13h52.45.312,FishGame,2023.1.3,60.14054255889243,
,,,,,,,,,,,,,,,,,,,,,,,,,249.01877385698026,249.01877385698026,255.11657243198715,255.11657243198715,258.51360211597057,258.9355141390115,258.9355141390115,259.01889910001773,,,,,,
