prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ins1_key.started,ins1_image.started,text_1b.started,ins1_key.keys,ins1_key.rt,ins1_key.duration,text_2.started,ins2_key.started,text_3.started,ins3_key.started,box_show_2.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,18.30611297400901,18.30611297400901,18.30611297400901,escape,14.557831303973217,None,,,,,,99,2023-07-24_10h55.14.640,FishGame,2023.1.3,59.97564928205264,
,,,,,,,,,,,,,,,,,,,32.906638793007005,32.906638793007005,33.47536734800087,33.47536734800087,33.93445437401533,,,,,,
