welcome_key_keys,welcome_key_rt,welcome_key_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,ins1_key_keys,ins1_key_rt,ins1_key_duration,practice_trial_started,practice_trial_num,prac_key_resp_keys,prac_key_resp_rt,prac_key_resp_duration,prac_resp_corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key_keys,ExpStart_key_rt,ExpStart_key_duration,block number,block assignment,main_trial_started,main_trial_num,trial_resp_keys,trial_resp_rt,trial_resp_duration,main_resp_corr,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,217.1097,7,up,0.05,,0,0.5,218.1887,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,218.6841,8,right,0.0937,,1,1.5,220.8008,0,8,8,8,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,221.3001,9,right,0.0569,,1,1.5,223.3728,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,223.873,10,right,0.0558,,0,1,225.4469,0,10,10,10,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,225.9506,11,right,0.0531,,0,1.5,228.031,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,228.5343,12,right,0.0896,,0,1,230.1486,0,12,12,12,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,230.6576,13,right,0.0272,,0,0.5,231.7078,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,232.2031,14,up,0.0127,,1,0.5,233.2329,0,14,14,14,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,1condition/mainTrials7.xlsx,238.7235,0,up,0.1336,,1,0.5,239.8698,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,240.3703,1,up,0.0218,,1,1.5,242.4062,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,242.913,2,up,0.0759,,1,1.5,245.0124,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,245.5133,3,right,0.7263,,0,1.5,248.2579,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,248.7576,4,right,0.0022,,0,1.5,250.8038,0,4,4,4,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,251.2967,5,up,0.0051,,1,1,252.839,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,253.3307,6,up,0.0879,,1,1.5,255.4387,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,255.9248,7,up,0.0402,,1,1,257.4861,0,7,7,7,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,257.9894,8,up,0.0419,,0,0.5,259.0485,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,259.5464,9,up,0.1148,,0,0.5,260.698,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,261.1876,10,up,0.1382,,0,0.5,262.3439,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,262.8326,11,right,0.1238,,1,1,264.4785,0,11,11,11,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,264.969,12,right,0.0082,,1,1,266.4997,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,267.0024,13,right,0.1417,,1,0.5,268.1653,0,13,13,13,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,268.6601,14,right,0.1296,,1,1,270.3137,0,14,14,14,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,1condition/mainTrials8.xlsx,275.8029,0,up,0.0247,,0,0.5,276.8525,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,277.3417,1,up,0.1719,,0,0.5,278.5502,0,1,1,1,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,279.0527,2,up,0.1058,,0,0.5,280.1769,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,280.6721,3,left,0.1596,,1,0.5,281.8596,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,282.3446,4,left,0.4821,,1,0.5,283.8576,0,4,4,4,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,284.3592,5,left,0.1183,,1,1.5,286.5014,0,5,5,5,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,286.9955,6,left,0.0321,,1,1,288.5574,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,289.0536,7,left,0.1024,,1,1.5,291.1807,0,7,7,7,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,291.6615,8,left,0.0109,,1,1.5,293.6962,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,294.1866,9,left,0.1441,,1,1.5,296.3433,0,9,9,9,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,296.8466,10,left,0.3432,,1,0.5,298.2127,0,10,10,10,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,298.7137,11,left,0.0882,,0,1,300.3135,0,11,11,11,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,300.8096,12,up,0.0701,,1,1.5,302.9043,0,12,12,12,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,303.3933,13,up,0.1311,,1,0.5,304.5584,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,305.0542,14,up,0.1108,,1,0.5,306.1902,0,14,14,14,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,1condition/mainTrials1.xlsx,311.6805,0,right,0.2811,,1,0.5,312.9823,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,313.4839,1,up,0.1197,,0,0.5,314.6342,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,315.1363,2,right,0.3163,,1,1,316.9782,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,317.4799,3,right,0.0954,,1,0.5,318.5889,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,319.0883,4,right,0.3066,,1,1,320.9108,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,321.4018,5,right,0.4115,,1,1,323.32,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,323.8213,6,right,0.1481,,1,1,325.5053,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,326.0058,7,right,0.0616,,1,1.5,328.0805,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,328.5834,8,right,0.1717,,1,1,330.2749,0,8,8,8,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,330.7703,9,right,0.0365,,1,1.5,332.8249,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,333.3343,10,right,0.0888,,1,0.5,334.447,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,334.9502,11,right,0.023,,1,0.5,335.9936,0,11,11,11,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,336.4974,12,right,0.1342,,0,0.5,337.6484,0,12,12,12,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,338.1521,13,right,0.1245,,0,1,339.7926,0,13,13,13,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,340.2888,14,left,0.0895,,1,1.5,342.4009,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,1condition/mainTrials2.xlsx,347.9046,0,up,0.1242,,1,1,349.5463,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,350.0501,1,up,0.2026,,1,1,351.7771,0,1,1,1,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,352.2639,2,up,0.2664,,1,0.5,353.5468,0,2,2,2,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,354.048,3,up,0.3332,,1,1,355.9046,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,356.4018,4,up,0.106,,1,0.5,357.541,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,358.0499,5,up,0.1367,,1,0.5,359.216,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,359.7292,6,up,0.168,,0,0.5,360.9206,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,361.4211,7,left,0.3511,,1,1,363.2939,0,7,7,7,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,363.7862,8,left,0.0698,,1,1,365.3817,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,365.8704,9,left,0.1813,,1,0.5,367.0795,0,9,9,9,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,367.5802,10,left,0.1291,,1,1.5,369.7334,0,10,10,10,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,370.2374,11,left,0.0077,,1,0.5,371.2806,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,371.7863,12,left,0.1004,,1,1.5,373.9046,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,374.4054,13,left,0.0433,,1,1.5,376.4705,0,13,13,13,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,376.9821,14,left,0.0932,,1,1,378.5904,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,1condition/mainTrials4.xlsx,384.1084,0,right,0.1823,,1,1,385.8027,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,386.2992,1,right,0.2048,,1,1,388.0247,0,1,1,1,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,388.5143,2,right,0.1827,,1,0.5,389.727,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,390.225,3,right,0.1306,,1,1.5,392.3902,0,3,3,3,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,392.8821,4,right,0.104,,1,0.5,394.0091,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
