prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ins1_key.started,ins1_image.started,text_1b.started,ins1_key.keys,ins1_key.rt,ins1_key.duration,text_2.started,ins2_key.started,inst2_image.started,text_3.started,ins3_key.started,inst3_image.started,box_show_2.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,13.719018098025117,13.719018098025117,13.719018098025117,space,2.1746090519591235,None,,,,,,,,99,2023-07-24_11h13.19.619,FishGame,2023.1.3,60.0643673681146,
,,,,,,,,,,,,,,,,,,,15.936336637008935,15.936336637008935,15.936336637008935,18.037239595025312,18.037239595025312,18.037239595025312,22.79922148701735,,,,,,
