prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ins1_key.started,ins1_image.started,ins1_key.keys,ins1_key.rt,ins1_key.duration,text_2.started,ins2_key.started,text_3.started,ins3_key.started,box_show_2.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,13.57746862800559,13.57746862800559,escape,15.333821123989765,None,,,,,,99,2023-07-24_10h45.18.008,FishGame,2023.1.3,59.914128680171466,
,,,,,,,,,,,,,,,,,,28.948877596994862,28.948877596994862,34.695602378982585,34.695602378982585,35.57388742896728,,,,,,
