welcome_key_keys,welcome_key_rt,welcome_key_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,ins1_key_keys,ins1_key_rt,ins1_key_duration,practice_trial_started,practice_trial_num,prac_key_resp_keys,prac_key_resp_rt,prac_key_resp_duration,prac_resp_corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key_keys,ExpStart_key_rt,ExpStart_key_duration,block number,block assignment,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_duration,main_resp_corr,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3,block_correct,reward_amount,date_end_task,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,pracBlock.ran,pracBlock.order,pracBlocksFile,prac_trials.order
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,1095.757,14,left,0.5861,,1,1,1097.3576,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,1condition/mainTrials10.xlsx,1102.8632,0,left,0.6287,,1,1,1104.5182,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,"[13,13,15,14,14,11,12,7,12]",,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1105.0108,1,up,0.6032,,0,0.5,1106.1445,0,1,1,1,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1106.6458,2,up,0.5281,,0,1.5,1108.6802,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,1109.193,3,up,0.5429,,0,0.5,1110.2468,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,1110.7529,4,up,0.5225,,0,0.5,1111.7984,0,4,4,4,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,1112.3051,5,left,1.0768,,1,1,1114.3982,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,1114.8987,6,left,1.8524,,1,1.5,1118.2689,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,1118.768,7,up,0.6901,,0,1,1120.5202,0,7,7,7,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,1121.0198,8,up,0.7354,,0,1.5,1123.2709,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,1123.7718,9,left,0.5679,,1,1.5,1125.8567,0,9,9,9,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,1126.3564,10,left,0.6503,,0,0.5,1127.523,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,1128.0233,11,left,1.9612,,0,1,1130.9916,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,1131.4924,12,left,1.4331,,0,1.5,1134.4446,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,1134.9444,13,left,2.1853,,0,0.5,1137.6359,0,13,13,13,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,1138.1303,14,left,0.5521,,0,1.5,1140.1972,0,14,14,14,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,0,14,14,14,1,15,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,"[13,13,15,14,14,11,12,7,12,4]",10,2024-05-08_11h37.48.881,0,1,1,1,1,1,1condition/practiceTrials2.xlsx,14
