welcome_key_keys,welcome_key_rt,welcome_key_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,ins1_key_keys,ins1_key_rt,ins1_key_duration,practice_trial_started,practice_trial_num,prac_key_resp_keys,prac_key_resp_rt,prac_key_resp_duration,prac_resp_corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key_keys,ExpStart_key_rt,ExpStart_key_duration,block number,block assignment,main_trial_started,main_trial_num,main_trial_keys,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3,main_trial_rt,main_trial_duration,main_resp_corr,block_correct,block_correct.length,block_correct_all,reward_amount,date_end_task,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,pracBlock.ran,pracBlock.order,pracBlocksFile,prac_trials.order
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,462.4181,12,left,0.5,463.618,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left,0.668,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,464.12,13,left,0.5,465.9147,0,13,13,13,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,1.2696,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,466.4151,14,left,1.5,468.4845,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0.5465,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,1condition/mainTrials8.xlsx,473.9857,0,up,1,475.5321,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,0.519,,0,"[6,14]",,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,476.0259,1,up,1.5,478.0675,0,1,1,1,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,0.5229,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,478.5669,2,up,1,480.1473,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,0.5605,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,480.6476,3,up,1,482.2144,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,0,1,left,0.5437,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,482.7142,4,left,0.5,483.8644,0,4,4,4,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left,0.6454,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,484.3644,5,left,1.5,486.4645,0,5,5,5,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,0.5672,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,486.9647,6,left,1.5,489.0673,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,0.5669,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,489.5646,7,left,1.5,491.6666,0,7,7,7,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0.5934,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,492.166,8,left,1,493.964,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0.7923,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,494.4594,9,left,1,496.0976,0,9,9,9,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,0.617,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,496.5981,10,left,0.5,497.6643,0,10,10,10,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,0.5444,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,498.1645,11,left,1,499.9313,0,11,11,11,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,0.7622,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,500.431,12,left,1,501.9976,0,12,12,12,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,0.533,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,502.4981,13,up,1.5,504.6314,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,1,2,up,0.6103,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,505.1319,14,up,1.5,507.1829,0,14,14,14,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,0.543,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,1condition/mainTrials3.xlsx,512.6857,0,up,0.5,514.0306,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,0.8192,,1,"[6,14,9]",,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,514.5315,1,up,1,516.1647,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,0.6004,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,516.6645,2,up,1.5,518.7154,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,0.5468,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,519.2145,3,up,1.5,521.3662,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up,0.6468,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,521.8686,4,up,0.5,522.9843,0,4,4,4,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,0.5979,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,523.484,5,up,1,525.1146,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,0.6046,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,525.6148,6,up,0.5,526.7147,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,0.5712,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,527.2147,7,up,1,528.7476,0,7,7,7,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,0.5126,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,529.248,8,up,1.5,531.414,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,0.6328,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,531.9145,9,up,1.5,534.0149,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,0.5673,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,534.5155,10,up,1,536.0659,0,10,10,10,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,0.5154,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,536.5661,11,up,1,538.1506,0,11,11,11,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,0.5667,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,538.6503,12,up,0.5,539.6977,0,12,12,12,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,0.5288,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,540.2008,13,up,1.5,542.3309,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,0.6121,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,542.8479,14,up,0.5,544.5809,0,14,14,14,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,1.2122,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,1condition/mainTrials1.xlsx,550.0892,0,up,1.5,552.2334,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.6209,,0,"[6,14,9,15]",,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,552.7236,1,up,1,554.2676,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.5179,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,554.7644,2,right,0.5,556.0308,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.7614,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,556.5309,3,right,0.5,557.7808,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right,0.7164,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,558.2817,4,right,1,559.8458,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right,0.5205,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,560.3475,5,right,0.5,561.4141,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right,0.5333,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,561.9146,6,right,1,563.481,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,0.5584,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,563.9815,7,right,1.5,566.0165,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,0.5268,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,566.5162,8,right,0.5,567.6333,0,8,8,8,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.5847,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,568.1338,9,right,1,569.8144,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.6523,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,570.3149,10,right,0.5,571.5474,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.7041,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,572.0474,11,right,1,573.6307,0,11,11,11,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,0.567,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,574.1306,12,right,1.5,576.2479,0,12,12,12,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,0.6001,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,576.748,13,right,1.5,579.3483,0,13,13,13,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left,1.0829,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,579.8495,14,right,1.5,581.9503,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left,0.5691,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,1condition/mainTrials4.xlsx,587.2567,0,right,0.5,588.311,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.5193,0.0217,1,"[6,14,9,15,10]",,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,588.8166,1,right,1,590.4146,0,1,1,1,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.5764,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,590.9147,2,right,1.5,593.0808,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.6339,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,593.581,3,right,1,595.2659,0,3,3,3,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right,0.6728,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,595.766,4,right,0.5,596.8998,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.6237,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,597.4,5,right,1.5,599.4889,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,0.5679,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,599.9817,6,right,1.5,602.0814,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,0.5714,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,602.5811,7,right,0.5,603.7152,0,7,7,7,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,0.6278,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,604.2146,8,right,0.5,605.3645,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,0.6174,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,605.8643,9,up,1,607.4984,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,0.6001,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,607.9985,10,up,1,609.5658,0,10,10,10,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,0.5522,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,610.0676,11,up,0.5,611.117,0,11,11,11,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,0.5259,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,611.6194,12,up,1,613.2684,0,12,12,12,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,0.6337,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,613.7655,13,up,1,615.5319,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,0.7463,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,616.0323,14,up,1,617.6649,0,14,14,14,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,0.6119,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,1,,,,,,,,,,,,7,1condition/mainTrials5.xlsx,623.1695,0,left,1,624.733,0,0,0,0,1,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,0.5349,,1,"[6,14,9,15,10,13]",,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,625.2324,1,left,1,626.8167,0,1,1,1,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,0.5772,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,627.3169,2,left,0.5,628.4175,0,2,2,2,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,0.587,,1,,,,,,,,,,,,,
